curp,id_viaje,origen,destino
ANGS580226MCQUXD84,v-002461,,
MAFA010616FSCXOO24,v-002461,,
HUPF051020MGLMKC86,v-002462,,
AVPJ021130FPIRMB55,v-002462,,
MOQO020124MOAUPV02,v-002462,,
MAAM050427MCBAPU05,v-002463,,
CAVS010203FCHQGP32,v-002463,,
VALM750325FBNJWH80,v-002464,,
PEAS011018FMWBEL83,v-002464,,
HEOK020925FCSXOZ29,v-002465,,
LOHC060310MHWUIB33,v-002465,,
GAGS630514FTYPMJ94,v-002465,,
ALRC020923FNNRUT43,v-002466,,
SAPR030521MCUMMM76,v-002466,,
RALL820617FANLEV38,v-002467,,
GAML080812FZAFRQ64,v-002467,,
LUGS010405MCXFBO58,v-002467,,
COHM020724MPAREE61,v-002468,,
JIDC790126FCARGD53,v-002468,,
GOME030810MCOGXN99,v-002468,,
TOAE020507FCPPBR20,v-002468,,
NOSM030802FBMEAF07,v-002469,,
PANA010204FQBVQO33,v-002469,,
ALAJ020404MNMKIY30,v-002470,,
OCVH030306MMWZYQ32,v-002470,,
GOPN810912FAZIBB65,v-002471,,
MIBM010629FCYCGR55,v-002472,,
CORJ030127MCDVFY25,v-002472,,
RIPP020626MCAWWM94,v-002472,,
SUDM041128FTQQGM40,v-002472,,
MUCH000520MCOWAE93,v-002473,,
ARRJ600903MVTYKZ00,v-002473,,
FECA051111MMFVEX96,v-002473,,
DALR030218MVGQNH93,v-002473,,
ABDG821009FMFMES02,v-002474,,
AGDP020215MTTUTL67,v-002474,,
MAJL020714MMTCSE38,v-002475,,
GACA050904MMETWJ67,v-002476,,
TRGM560411MGOIDK70,v-002476,,
NALJ020727MCRWXQ42,v-002477,,
LOCN031019MJPLII51,v-002477,,
MIVE020711MNFGCD93,v-002477,,
RERD821021MYOENW14,v-002477,,
TEGJ031101MGBMPB76,v-002478,,
SECW611007MSROMN19,v-002478,,
TRCL010215MVFVGD41,v-002479,,
GIVP020523FSYPMX14,v-002479,,
SAOS031011FORBSK00,v-002479,,
LURG020904MTFZAX30,v-002479,,
RAAP810824MTVTTJ65,v-002480,,
GORJ500402MOOOPV71,v-002480,,
MUMC011023MDEYHF16,v-002480,,
ARGV010304MAZNGI17,v-002481,,
SIBQ020408MTHHZY83,v-002481,,
RAMJ760524MTMHGM02,v-002482,,
PEME011027MCIKTC60,v-002482,,
REMM010903MOLHKK02,v-002483,,
LOOJ030410MSZANW42,v-002483,,
CAMC990810MCCKNQ87,v-002483,,
GOPA861017FBXPID79,v-002484,,
MOMC050614FMVQDJ64,v-002484,,
HUBM030418FCZWQW34,v-002484,,
LOSL781121FVZRBE33,v-002484,,
ICAJ040907MCYVXC05,v-002485,,
MAZE010618MHKRBD68,v-002485,,
MEBC770122FCCYUI61,v-002486,,
GOZS020506MVFOOU46,v-002486,,
RUPP001025MDUBQE60,v-002486,,
RERA980713FTWRIX08,v-002487,,
OCLN030501FTIDHA17,v-002487,,
URLC031018MBMLAU76,v-002488,,
ROBS000604MGIWHT52,v-002488,,
REMA040120FSQEEU94,v-002488,,
ROPC991013FCQWCA18,v-002489,,
MAPC580727MBDVJH42,v-002490,,
ORVJ840925MBSPEE74,v-002491,,
CABD030714MHTYVJ43,v-002491,,
NUBD020227MGPZBD99,v-002491,,
GUHC800119FSSFPB12,v-002492,,
ALGC010217MTOQXN53,v-002492,,
OCMA031103FMMNAR25,v-002492,,
LOAM000801FCCENE70,v-002493,,
OLAC020611FBETRY83,v-002493,,
YAPA790225MCTTFP03,v-002494,,
COHC040203MCZSAV86,v-002494,,
ORGL770723FDPILT84,v-002494,,
RIAF810419MYKGWY55,v-002495,,
PAVA020212FTXJVB69,v-002495,,
TARA020804FOWZVW85,v-002496,,
SAAJ020108FNHQDF57,v-002496,,
JUJC020427FNRGVL20,v-002497,,
ZAIJ810627MZSXCK50,v-002497,,
ESRS050430FCGNWB15,v-002497,,
RODO050910MQBFAC97,v-002498,,
SASM030524MMOGDP92,v-002498,,
REVA580227MGLIAP83,v-002499,,
SAFS870512FSLYEB24,v-002499,,
FIGH580207MTCXVY50,v-002499,,
SOSP830601MCQYZM17,v-002499,,
RAFR030907MMDJPC28,v-002500,,
MARM600906FNNQLW92,v-002500,,
CADI790820FCASSC55,v-002501,,
RUCE020808MGEWDA79,v-002501,,
PICA840327FPNSOC55,v-002501,,
PENL031016FNCSSH43,v-002502,,
BLCB771008MSGKJE30,v-002502,,
PACJ991129MHHOBF30,v-002503,,
ENLK021022FCCCEI41,v-002503,,
UGBO040607MNEJJR65,v-002503,,
ANHN020515MNHWXJ24,v-002503,,
MAAJ040803MSUPOJ38,v-002504,,
ANLJ620107MHUSUY78,v-002504,,
GOGG051014MSCFHH63,v-002505,,
ORAA041005MMQOTV37,v-002505,,
MAGM071015FTFMJU62,v-002506,,
FERJ791102MMQHOP10,v-002506,,
HECH810824MSVQRC50,v-002506,,
URGJ000319FGVWTC35,v-002507,,
PEMF661005MTVUMA04,v-002507,,
ARGR671110FGLBXY63,v-002508,,
MAGA020906MDLOOI15,v-002508,,
REPL790123FQNBYI48,v-002508,,
HEQJ610704MMRWVN55,v-002508,,
CALN041105MNYPAB29,v-002509,,
MEMR040622FTCXJO03,v-002510,,
CACV041125MDBCOG52,v-002510,,
CRLA020514MCUVWY58,v-002510,,
ALOC040728MCTHOK65,v-002511,,
DIFJ010611MVWNQE07,v-002511,,
CRBL790126FZPODG26,v-002512,,
MEGE030618MVGNIL47,v-002512,,
BAAM040722FDTQTM67,v-002512,,
VAAT020811MOKJBR03,v-002513,,
JIGJ030411MVDQFY21,v-002513,,
RAGR040929FMOWJO43,v-002514,,
ARPC040915MJQKUE92,v-002514,,
HESJ770308FSZUPO72,v-002515,,
CAGC840625MBOUTH00,v-002515,,
LUSL010227FSYPTV36,v-002516,,
DULE990208FABVBO76,v-002516,,
ESTS020922FSXHNI70,v-002516,,
CHGA010311FQYDCJ73,v-002517,,
LEDM010518FCYKJD34,v-002517,,
HEDJ570407MMACTN23,v-002518,,
GACJ631020MYMWLT99,v-002518,,
SASJ010702MPNGOH83,v-002518,,
FIAE990718MCHSII74,v-002518,,
VAVP040121MTLUHJ16,v-002519,,
ARMM040504FCDTAM73,v-002519,,
PEVJ011005MSFQXW05,v-002519,,
SANF061018FQZCHA19,v-002519,,
CRPM031014FMWJFR58,v-002520,,
TRCE021015FHKWTH81,v-002520,,
OLGA050612MYPGYL63,v-002520,,
HEGE000211MOZPPF37,v-002521,,
HEGH040508MGFEGZ01,v-002521,,
DEZG030525MHPWLY16,v-002521,,
MARK041111FTHJCO05,v-002522,,
FLLM040626FGYDXM12,v-002522,,
GARQ020526MCSWYQ00,v-002523,,
FODM000622FZIFMI80,v-002523,,
DIGE790809FHKUPF48,v-002523,,
CHGB060213FAHEGE09,v-002524,,
JULE010821MPSBLX42,v-002524,,
PESE751129FOPKAM83,v-002525,,
SOLE051029FMLBWK99,v-002525,,
DIGO801123MCMZMQ77,v-002526,,
MARM020922MVPXXO64,v-002526,,
PEOA761104MSPOEE75,v-002526,,
DEUA010308FCBGAS82,v-002527,,
OSSB051003MBAIRG10,v-002527,,
ORGA040319FBAHXO40,v-002528,,
JUMJ010919MCXUEM95,v-002528,,
ALBB030702FTNGGA87,v-002528,,
BACJ021030MQQDPC84,v-002528,,
AGMJ051125MJWRXJ41,v-002529,,
GASI831015FMSQEF97,v-002529,,
MOVJ760120MZSBUV58,v-002529,,
HEVJ580623MMWYMK13,v-002529,,
BAPR040906MDLTTV54,v-002530,,
MORA030330FCVLCS43,v-002530,,
HECJ020207MHZSQE77,v-002530,,
HELE020101FVWGZI82,v-002531,,
PRMK020502FTHKZR60,v-002531,,
SAVF010216MBNZGW31,v-002531,,
VELV550427FGHJKS26,v-002532,,
TOMY020926FTSBIF54,v-002532,,
PEJA781121FSYAWJ76,v-002532,,
MAPM650621FHKDLT25,v-002532,,
MUOH060914FAJKEN32,v-002533,,
RICM790113FOQFDT65,v-002533,,
GRGL061130MTAJGJ75,v-002533,,
RUGM020105FSDIIW26,v-002534,,
SALM750614FDJPQY76,v-002534,,
FLGJ011028MMAMAJ74,v-002535,,
GOCC011014MZQVFF23,v-002535,,
CARH780924MQVQQT76,v-002535,,
VIAL031129FTDELJ10,v-002535,,
DENJ590327MPTERT15,v-002536,,
PAML600225MDYBUT62,v-002536,,
OBOM031007FCCDES61,v-002536,,
KOHM040907FNVYPK09,v-002537,,
APPF010326MCCFIW83,v-002537,,
OLJG590525MOXMER38,v-002537,,
CAAI620313FCNLEG33,v-002538,,
MODA051125FMOOTO46,v-002538,,
RETM000912FSREOA15,v-002538,,
OSCA010214FMPPTR46,v-002539,,
BAPS991111MGBDGP40,v-002539,,
FUSM061129MZRZLG68,v-002540,,
MERE010917FCPZWT24,v-002540,,
GUOR750918MQIICM37,v-002540,,
SAGE990222FMLMHI24,v-002540,,
GUSE030717MBGUAP98,v-002541,,
CESB060229FCMRIV48,v-002541,,
GUMG820823MCNRNR42,v-002541,,
DEPS000605FBACFG27,v-002542,,
GOGY050510MTJIME29,v-002542,,
NOAM000611FPVNMV69,v-002542,,
GUDJ040405MBFEGD30,v-002542,,
DIVB001109FSESIM96,v-002543,,
PEDB030616FQCFUB81,v-002543,,
MOMA070930MAPVMJ47,v-002544,,
HELC000904MGPFSQ95,v-002544,,
CUPR580729MTRUOJ19,v-002544,,
CADH041130MCSKZJ07,v-002544,,
RACM020708FZKDUV63,v-002545,,
RAMJ010208MCPIII63,v-002545,,
MOTA790205FCHPXM97,v-002545,,
ZEGP730123MQCTLA29,v-002546,,
ORGD031012MCIKTJ90,v-002547,,
DODR990918MCXAWZ01,v-002547,,
GOTP790118MHZMYV82,v-002548,,
FLME020218FTRUQA62,v-002548,,
RURR031006MCZBNB90,v-002548,,
MEMR030204MGRTGV22,v-002549,,
RAML000829MMHLXC30,v-002549,,
LOPJ770719MVMTXK32,v-002549,,
ARGE640303MMHLPK47,v-002550,,
NALE830803FAYBKL25,v-002550,,
GAGN041126MCEZXY85,v-002551,,
MAGJ030719MTISHV10,v-002551,,
PAHA031102FCRYJD53,v-002551,,
ZARL030425FCPKJA03,v-002552,,
CAVD040523MDQPQH40,v-002552,,
POJL001023FQKYLP86,v-002552,,
AVSB030304FGSMEL36,v-002553,,
JIEA010119MCDAAR61,v-002553,,
SAHJ850818MCIZAN42,v-002554,,
HEMD570501FMTDAQ65,v-002555,,
TEMJ050618MOVFPS71,v-002555,,
GAGR800818FSGMJI99,v-002555,,
BEMD000617FNQKOJ34,v-002555,,
AYME640306MNMYUA17,v-002556,,
MOOA910225FZUKGT59,v-002557,,
MADD010312MCJQXS55,v-002557,,
DESJ030722MCPZIC57,v-002557,,
MOEO040828MGMFYO60,v-002558,,
RASR020927FJWPYM64,v-002558,,
RARC010614MGKLUN04,v-002559,,
GACB781002MPJEML73,v-002559,,
ROCR551107MSKHAB08,v-002560,,
VAHL010216MNMCQG18,v-002560,,
VIMD070828MOLHDO72,v-002561,,
ROSV610222FDSBSU14,v-002561,,
DOAC051014MHFFEG88,v-002562,,
URPJ741024FYJJMI71,v-002562,,
GAME070205FDGTQB51,v-002562,,
HEQC040924FZFERO88,v-002563,,
SARH750807MCZMLX61,v-002563,,
GAAE020723MSJAGQ77,v-002564,,
HEVH030421MMCIOY75,v-002564,,
GODM781019FHNMDI95,v-002564,,
TRLC790219FCCFQN30,v-002564,,
CAVM020328FTJAZF83,v-002565,,
RUPJ610422FPFWTV01,v-002565,,
BRHB610911FCNHHE95,v-002565,,
LEHL020202MZKHPI02,v-002566,,
BOCA971010FSTHOB06,v-002566,,
GUMM021109FMFFVF43,v-002566,,
MARM040524FTNURB55,v-002566,,
ARQD020311FDFEBP16,v-002567,,
ROVJ760920MMPPEU27,v-002567,,
LUGJ000619MNUPPJ07,v-002567,,
AMRL031115FGIYMJ28,v-002568,,
METJ740523MSISYN44,v-002568,,
BAPE040718FHVGML29,v-002569,,
ROGE020521MTSIUW20,v-002569,,
GOMJ050719MCCJDI38,v-002569,,
JICJ770226MOBFQW31,v-002570,,
SUCM750530FSTBFW85,v-002571,,
PEFL000415MZFVZO88,v-002572,,
HEOR000510MZDCOW06,v-002572,,
HESG030103MSHPIQ29,v-002573,,
VECN790611FCNWKR27,v-002573,,
ESJM010513MQRSNN23,v-002573,,
INRA071114MQNVVK40,v-002574,,
HEMM030212MMOZZP38,v-002574,,
RAHM021111FTSTAF71,v-002574,,
HEME650726MNLZIF71,v-002574,,
CUAG990801MZRIAU77,v-002575,,
FANL990806FGNATS93,v-002575,,
HEMP060606FZGGYL98,v-002576,,
REDN020825FMCXRD72,v-002576,,
JIRM630820FSBEDV09,v-002576,,
TAGD021124MCVSNJ59,v-002577,,
GOME800230FGAWCV17,v-002577,,
MEHA060722MDPTZW69,v-002578,,
VIFP980928FCHYYK63,v-002578,,
BUCN760812MCMLGN26,v-002579,,
GAPC860623FZZQQW44,v-002579,,
ORAH040409MMYESE21,v-002579,,
MAHS570907FTPVLJ69,v-002580,,
ANVA620423FCVCQQ73,v-002580,,
VAHT031108MSSIYC00,v-002581,,
MEAR060320MNVYIX91,v-002581,,
BECS980203MCVOAA01,v-002581,,
ROMM790514FPPDYL29,v-002581,,
SORF820414FBYRIB78,v-002582,,
GABE010403FPPHUX39,v-002583,,
ORCJ030902MCUVBJ99,v-002583,,
COMJ620107MQHCOZ39,v-002583,,
PLRL020402FHUPLW14,v-002584,,
DOMJ780101MBJDRW09,v-002584,,
ZUFC030725FNXPOP10,v-002584,,
AGGT550812FSDSEY01,v-002584,,
CULE041117MQWXSQ89,v-002585,,
JERF981021MNQVBB48,v-002585,,
HERH020512MQKWMC68,v-002585,,
MARG050409MDCKRO86,v-002586,,
GALG760522MMMHDO31,v-002586,,
GAPS060313FTYYQN24,v-002587,,
BAVA010409MGWZGF57,v-002587,,
MAMA620713MMMYWX84,v-002588,,
VIAL041014FZXJVS70,v-002589,,
MUMM020422FBUDUP57,v-002589,,
CELI010109FCMFAR93,v-002589,,
ORMD990413FCXOJP42,v-002590,,
BORM020725FGNUES51,v-002590,,
RICN050111MJKKYZ32,v-002591,,
PASG020302FOGAQI33,v-002591,,
PIHJ020518MGCDFI77,v-002591,,
MACA030822FBYYFL45,v-002591,,
SADS000430FODYFV15,v-002592,,
GOAJ800704MCCNFS35,v-002593,,
COVC870506FQGEVL63,v-002593,,
GARJ030717FGQTPI93,v-002593,,
CAZM580317FOBAXO13,v-002594,,
ARVJ050803MSVZNG71,v-002594,,
SAGJ791102MZKBKE14,v-002595,,
PIRJ830204MCGNNY19,v-002595,,
RAGR040713MCOWGG90,v-002595,,
LUFE050610FCNMDG18,v-002596,,
ANAM000908FMESUM19,v-002596,,
QULV001127MCQTKS82,v-002596,,
ARPR790727MCRZPK05,v-002597,,
PERJ050820MCGHBX15,v-002597,,
JIPS030315FBEZOK73,v-002598,,
MELR041029MDOAME43,v-002598,,
RECJ980722MCSAOC17,v-002598,,
RABA051122FSXXFU10,v-002598,,
ABAG640713MQVJCG37,v-002599,,
ENMM000416FCJUQV59,v-002599,,
HECL000607FNVTDC77,v-002600,,
ALPJ060323MVGKIL07,v-002600,,
ACCG040313MSKOJP17,v-002600,,
GAFD850108MSJWFU68,v-002601,,
MOSJ981021MMUUFN90,v-002601,,
HUAM010609MVWXOP66,v-002601,,
MAGE010210MQHYGD50,v-002602,,
PEGC831029FSOJVF42,v-002602,,
REGR060223MCYWIH45,v-002603,,
CAGI740113FMRDOI02,v-002603,,
MUFE980413MCKZJY22,v-002603,,
TOMC010316MHMJGV20,v-002603,,
RORC011105MCJVRT15,v-002604,,
HOPA030201MMRZMH92,v-002604,,
ARGM060103FYCDWR40,v-002605,,
ROPL790719FMQPUK18,v-002606,,
LECB011121FCRXSR57,v-002606,,
VATP030323FGOPZR14,v-002606,,
AVAL991111MPPRLF62,v-002607,,
CAMA030921FQOXWT97,v-002607,,
MAGE010924MMZHVI19,v-002607,,
FIGC550118FBFDVS43,v-002607,,
OLGA990210MJNVVA33,v-002608,,
BAPA040714MTWCAI92,v-002608,,
CHOG010620MCPPTS12,v-002608,,
SASD030421MCUSSA03,v-002609,,
RULE020311MBNFGN81,v-002609,,
VAGJ010114MYUFWO11,v-002610,,
ACGB030513FCVZHB36,v-002610,,
CUME000126FZGTAS81,v-002610,,
GAVM061115FBEZHQ40,v-002611,,
ZAVA800522FSEPWD63,v-002611,,
GORC030203FBZBMT52,v-002612,,
CAPO080430FQJKAJ42,v-002612,,
HECG021017FMRVGB78,v-002612,,
SAPS600512MQRHFS55,v-002613,,
CAHV030511FBGAGQ98,v-002613,,
BAMT990417MPJELV99,v-002613,,
GUMJ540707MTLQMG38,v-002614,,
BRCS630919MVJRHY85,v-002614,,
RINM630924FNFAZI63,v-002615,,
HEGM050201FHXVXI48,v-002615,,
POBO040126MNMKLD02,v-002615,,
ALAJ060305MMZBGX34,v-002616,,
JIGA020424FCHDLQ45,v-002616,,
REUF051025FBIPIW56,v-002617,,
CAGH000106MPGLMU54,v-002617,,
LALA041015MCXSAS52,v-002617,,
OJBF020706FNDFZG67,v-002617,,
PEMA010808FBZNSV72,v-002618,,
SABR041121MJKFDR12,v-002618,,
FERM020325FCVLMH27,v-002619,,
GUVS001129FSCWRD31,v-002619,,
PENC031108FGOUCO73,v-002620,,
DEAG031109FDCRRY08,v-002620,,
CARM020213FQUTVJ27,v-002620,,
IBSA000515MGBGTF96,v-002620,,
SOPJ061104MCMXGD04,v-002621,,
POMG030310FDMNDF04,v-002621,,
RUPL030629FCGMEU46,v-002621,,
GABE760608MMCPSB31,v-002622,,
RIBM000208FSCSXD91,v-002622,,
RULP830516MPKTVL47,v-002622,,
DISS860315MNRRVS89,v-002623,,
TRVL640403FCMQPX50,v-002623,,
HERM001023FDISOR30,v-002623,,
HESC050125FBBWWN03,v-002623,,
GASF020613MCGISS89,v-002624,,
MUSS040626MTGSTJ64,v-002624,,
VAGJ790719MNBZYG01,v-002625,,
CAHR010617MGDUVY58,v-002625,,
GAMO010812MOFJQD92,v-002626,,
PEDJ011101MMRPGN35,v-002626,,
AQPP020414FBDHJJ86,v-002626,,
TOPJ010419MQYUAA23,v-002626,,
FIHR001115MCGLXR64,v-002627,,
PEEL000729FTPEMH80,v-002627,,
BRCJ590524MCPZDE61,v-002627,,
RAMO790303FCSKQV16,v-002628,,
POLA030821MCAGZR41,v-002628,,
GOAA051120MNRZXS77,v-002628,,
OCRN051120FGDWLA77,v-002628,,
ESMJ010424MHDCFG25,v-002629,,
PICS010421FDUWDE65,v-002629,,
BEHC050311FQTLIE00,v-002629,,
SIRA040610MSFDCP51,v-002629,,
TURH030810MCKHUE76,v-002630,,
ESRV050211MYMUJL58,v-002630,,
HEMM790210MCHEVF70,v-002630,,
PEAD051102FPZKSE79,v-002630,,
VAVL780816FNVPMQ95,v-002631,,
GADS850915FCLKQO95,v-002631,,
LATM020922FCSIVO24,v-002631,,
GOCF010410FNXIKS33,v-002632,,
GOEJ010315MBGCSJ49,v-002632,,
TUMV040111MCOTQD25,v-002633,,
MEDM740404FCKBGI41,v-002633,,
CACJ820217MGSOFO59,v-002634,,
RILJ740317FSAIDC83,v-002634,,
ORAM010923FGYKAD34,v-002635,,
RIMJ750711MTKFHG01,v-002635,,
SAGA021007FGVZFZ89,v-002636,,
SAGF020101MCOAVZ00,v-002636,,
GIPJ011101MBDYHS86,v-002636,,
JUGT010830FMEUAJ62,v-002637,,
MACR000619FHPGBB05,v-002637,,
NOAA750112FSFFCC72,v-002637,,
ALFG050719FVMSPS59,v-002637,,
CAJR031108FTROZA35,v-002638,,
ESSC040218FHQQRG35,v-002639,,
RAVK550124FJKFNJ68,v-002639,,
CACT020612MMONXJ13,v-002640,,
BULA030628MSIVVH12,v-002640,,
CAFJ550621MTZHJZ62,v-002641,,
MISJ020911MTCUTO49,v-002641,,
FRSJ040423MQVSYT52,v-002642,,
OVGM060311FSFDSL24,v-002642,,
SAHS821122FMGBTK69,v-002643,,
GURA030704MQVHZW75,v-002643,,
HECM050920FMEILY13,v-002643,,
CAGR650130MGUXKD45,v-002644,,
HEMY760621MTPZLO92,v-002644,,
GARF021109MSLPPZ38,v-002644,,
LASG050813MJIGIB86,v-002644,,
GALJ040725MSVLFE62,v-002645,,
BARN060607FMFKSR25,v-002645,,
QUCM030928FHXFZD99,v-002645,,
AVGO610612MTEJQR31,v-002645,,
JIHM050726MCBSAS72,v-002646,,
SUGM790530FMXIGN43,v-002646,,
CABL030924FTLSFC21,v-002647,,
CACA951006MPBPSF49,v-002647,,
ARPC010728MGYCSX58,v-002648,,
ZAAA000501MQBKYS94,v-002648,,
JIBC010120FMXTQO70,v-002649,,
LOCR050701MMWWIH58,v-002649,,
RAGM020929FQFEMG70,v-002650,,
ZABA030925FAQAAR01,v-002650,,
HEJS030909FCOXPL61,v-002650,,
RARE050703FTKYYS16,v-002651,,
ROCG030318FMIRKY13,v-002651,,
DEGC040626MSXIFP00,v-002651,,
HEDA671123FTSGVZ83,v-002651,,
GAGJ061006MCZZMD68,v-002652,,
MAVL011119FCFCKS56,v-002652,,
CHCP021114FJXDBX43,v-002653,,
RIGA780229MPMSYA20,v-002653,,
TUCN590729FCGDOT44,v-002653,,
MESM800909FYQLZM35,v-002654,,
VIGJ010408FTSHQL83,v-002654,,
REMM001009FVUNTX41,v-002654,,
SADE980220MHPISI39,v-002655,,
HEVL700429FYITLU99,v-002656,,
RIMR000601FSFHME05,v-002656,,
BAGR040329FMZADG08,v-002657,,
PUVN830924FTFBTE80,v-002658,,
SOZG010822FCGQCJ10,v-002658,,
BRCJ020914MVPSWN57,v-002658,,
HELS020706MYNSPN02,v-002659,,
AVCH770425FMCLPQ79,v-002659,,
JIAO841125FTKNUJ34,v-002660,,
GONB031114FCETEL18,v-002660,,
ESAC031103MMXBPD41,v-002661,,
GUMV000910MSUFQV96,v-002661,,
CARM040910FCJSLZ56,v-002662,,
GAUM020623FMJRUZ70,v-002662,,
JICS780822MYMLAX60,v-002663,,
GOSE021029FCAOKP16,v-002663,,
GARA001104FGCNVV93,v-002664,,
CRVJ030317FSOOLV05,v-002664,,
GUQF020901MDLFZA53,v-002664,,
GURJ011120MQGFSK29,v-002665,,
MIBG020828FTZHWU39,v-002665,,
CHMM031022MCYZMX60,v-002666,,
MECJ010213MPJXOY60,v-002666,,
MONC790612MSJVHA05,v-002667,,
GUDC021105MQDWEP93,v-002667,,
RIOE000225FVGEAS23,v-002668,,
FLAB790201FTELEE51,v-002669,,
SAAJ730407FCRZOD07,v-002669,,
CORL770425FGRBDY52,v-002670,,
ORHG030924MPKWFE77,v-002670,,
AYDA000706MJOBAV66,v-002670,,
MOMA851010MDBOIB27,v-002671,,
SOCR560514MSPARX31,v-002671,,
HEMJ810505MCESYJ85,v-002671,,
FETY610211FNVGVN12,v-002671,,
CURH740512MMHNZP23,v-002672,,
MOPM030718FDICRI79,v-002672,,
MUMJ770519MQKDVN06,v-002672,,
GASO021113MCYGVJ80,v-002672,,
GADJ050924FCKVVU21,v-002673,,
CAGU000329MVZTLK51,v-002674,,
TRDA801125FMTJZA54,v-002674,,
HERE040317MCOXNF20,v-002674,,
CRLM800419FQYIWL97,v-002675,,
ALPP020506FPUCLW85,v-002675,,
CRMF850625MOZGWY78,v-002675,,
TOMR030527FVEASL46,v-002675,,
CUSM780215FHIBGT69,v-002676,,
RESD830802FBASIO91,v-002676,,
GOPC020429FTODHI31,v-002676,,
RAGL020313FMFBQY46,v-002677,,
ORCM010601FCWRZV19,v-002677,,
NUMA570122MMCWCZ52,v-002677,,
MOVF020122MNMPEQ47,v-002677,,
HEAE020828MCQEKV41,v-002678,,
PEGC020429FPEAJN27,v-002678,,
VIJC670820FCVOHZ66,v-002678,,
GARR820816MCBPEG93,v-002678,,
SABR770512MQOUJB50,v-002679,,
UCGF030720MCTTNK32,v-002679,,
CAVC030522FQMCII32,v-002680,,
MONM780917FDGOYV54,v-002680,,
MURR040309MHPDCD05,v-002681,,
AGCB770412FBNVVE97,v-002682,,
PEMY030615FADARY29,v-002682,,
JORA020615MVIAQO81,v-002682,,
ROMR600106FQXPWY34,v-002683,,
RAEJ760601MCQWTV04,v-002683,,
MURM060102MCEUGR95,v-002684,,
RIMM030317FSCLYA01,v-002684,,
HEMH030629MAAMDN00,v-002685,,
SEDA781006MBZCFZ85,v-002685,,
CAGM010215MCLGZU84,v-002685,,
RELL780126FTVKWH37,v-002685,,
LORH030118MQKFDA42,v-002686,,
BAGE020214MMXJLU47,v-002686,,
GOCM020417FQHIKV02,v-002686,,
VIQB010811MTBTJM44,v-002687,,
JIRM030222FMBMYM67,v-002687,,
DUME031008FSKLXJ47,v-002688,,
FLCS041016FDCMJR09,v-002688,,
NAEJ050818FHSQJM45,v-002688,,
ROVM010319MSWTMZ24,v-002689,,
SAZM070206FMGXVC70,v-002689,,
REVM040603FCYLKQ23,v-002689,,
BEVJ030308MMEOQZ34,v-002690,,
ROMH990909MHIJTF82,v-002690,,
CAFK030927FVJXYL53,v-002691,,
TRMA050104FAMQAL15,v-002691,,
ALRA850706MCYPOU43,v-002691,,
CAUR010805MMIJXX21,v-002692,,
PESJ030318MQMRXT66,v-002692,,
AGZE030622MJJUDL81,v-002692,,
LOID000122MSLNBG43,v-002693,,
GOHL010811FMTNEG02,v-002693,,
BARJ010916FBKCHT43,v-002694,,
NASC050221MPSFGE52,v-002694,,
MARM540117MJDXBM72,v-002695,,
CECC020207FALITD63,v-002695,,
PALE850221MODVZX46,v-002695,,
JICM020411FNJNOF69,v-002696,,
HEBP031129MCDCDI92,v-002696,,
MAGL030225FHLYCO78,v-002696,,
JIUJ020815MTEQMW39,v-002696,,
COPN801103FNXXGB05,v-002697,,
DERB790202FYUXYR41,v-002698,,
LORJ051107FTYAND41,v-002698,,
COCJ990928MMTGCA33,v-002699,,
VACA810609FCCLOX23,v-002699,,
SUHC020105FTVZQE45,v-002699,,
ROLJ780604MTHBFA89,v-002700,,
VAUK000728FVWURU23,v-002701,,
AGTA040817FSCIOW51,v-002702,,
CRCM040302FMVSNQ73,v-002702,,
RICH751108MCVPDP40,v-002702,,
HAPC751027FNDRYY16,v-002703,,
RUMD870927FMSXTU88,v-002703,,
LIMJ990922MYSAWD80,v-002704,,
OSGD970428MSVIYB34,v-002704,,
ALVM030604FCJZGB23,v-002705,,
MOGL020110FGZGTJ69,v-002705,,
PLAL030909FCNOHO20,v-002705,,
RUGB011018MBOKXU23,v-002705,,
MEVM020713FAZTAB49,v-002706,,
HEMA021118FJBZRM34,v-002706,,
ESSI730124MDUUDH71,v-002707,,
RALA000426FSRLLY23,v-002707,,
GAGN630121FATMFD59,v-002708,,
FASA600201MZYGXG74,v-002708,,
RODR560926MGAJDA78,v-002709,,
LOVJ020519MQWMIM99,v-002709,,
NOCS780816MQESEO26,v-002710,,
SABM031111FBPWRZ87,v-002710,,
SAMJ771012MNDUZW18,v-002710,,
CARI770724FTUEFN50,v-002710,,
YACA021111FZVIJM32,v-002711,,
VIMJ000722FVEDKI28,v-002711,,
LEGL031116MBHSZB01,v-002712,,
TIAG030514MGGQWF99,v-002713,,
CEGG020202FNDUTS99,v-002713,,
CHHL040922FCRUHV56,v-002714,,
SASB050230FNBIUM75,v-002714,,
LOBM030226FCYXMO39,v-002714,,
ESHJ810116MSFWAY50,v-002714,,
OSPH061010MCAHLC85,v-002715,,
COVJ020802FCSXYR11,v-002715,,
VABL040704FDFXXK57,v-002716,,
RAVY790407FJVXPJ48,v-002716,,
HESO020321MODMDZ07,v-002716,,
OCCA870525FMSPSY68,v-002717,,
QUBE030713MQHNVV23,v-002717,,
GUGB991106MSSAJW83,v-002718,,
BESM021005FBOPHY98,v-002718,,
LAOR020123MJUGOQ54,v-002718,,
RULJ801121MBBXSM61,v-002719,,
