curp,nombre,a_paterno,a_materno,calle_num,municipio,cp,colonia,estado,tel_casa,tel_celular,email,fotografia,facultad,instituto,unidad,es_alumno,es_academico,es_trabajador
GAVJ060626MQNGRG66,ALFREDO,GARCIA,VAZQUEZ,AV 6 L-38,Iztapalapa,92090,Renovacion,Cuidad de México,5534367350,5669441381,alfredovazquez06@arquitectura.unam.mx,proyecto/data/photos/photo_GAVJ060626MQNGRG66.jpg,Facultad de Arquitectura,No aplica,No aplica,True,False,False
LOPJ021026MOIQCU39,MARCO AURELIO,LOPEZ,PIMENTEL,El Limon Esq.calle 6 Mz-2 Lt-8,Iztacalco,81000,Agricola Pantitlan,Cuidad de México,5582357291,5529180569,marcopimentel02@fca.unam.mx,proyecto/data/photos/photo_LOPJ021026MOIQCU39.jpg,Facultad de Contaduría y Administración,No aplica,No aplica,True,False,False
CAMJ570621MMQZBS73,FLORENCIO,CARDENAS,MONDRAGON,Insurgentes Sur 1809 Oficina 502,Álvaro Obregón,10200,Guadalupe Inn,Cuidad de México,5662150267,5593781527,florenciocardenas57@dgdc.unam.mx,proyecto/data/photos/photo_CAMJ570621MMQZBS73.jpg,No aplica,No aplica,Universum,False,False,True
ARMJ060305MDVUKD49,VICTOR MANUEL,ARANDA,MUÐOZ,Arturo Mendez Dr 9,Iztapalapa,92600,Constitucion De 1917,Cuidad de México,5652333064,5696384694,victormuðoz06@ingenieria.unam.mx,proyecto/data/photos/photo_ARMJ060305MDVUKD49.png,Facultad de Ingeniería,No aplica,No aplica,True,False,False
MOGJ030527MMLEGD37,OSCAR,MOLINARI,GUTIERREZ,DELICIAS N. 66  Est. 19,Cuauhtémoc,60700,CENTRO SUR,Cuidad de México,5661004244,5598741045,oscarmolinari03@derecho.unam.mx,proyecto/data/photos/photo_MOGJ030527MMLEGD37.png,Facultad de Derecho,Instituto de Ingeniería,No aplica,True,True,False
GOBJ020702MMUVQV40,ROGELIO,GOMEZ,BARRERA,Edif 84 Ent B Depto 402,Gustavo A. Madero,77200,Unidad Lindavista Vallejo,Cuidad de México,5570821653,5596635688,rogeliobarrera02@fca.unam.mx,proyecto/data/photos/photo_GOBJ020702MMUVQV40.png,Facultad de Contaduría y Administración,No aplica,No aplica,True,False,False
VESJ801006MNYQWW40,DOMINGO,VERDUGO,SALAS,Cuvier 79,Miguel Hidalgo,11590,Anzures,Cuidad de México,5532165970,5666360749,domingoverdugo80@deporte.unam.mx,proyecto/data/photos/photo_VESJ801006MNYQWW40.png,No aplica,No aplica,Medicina del Deporte,False,False,True
MEGJ030328MDNUUX17,EDILBERTO,MEJIA,GARCIA,Ezequiel Padilla 261,Álvaro Obregón,12600,Ampl La Mexicana,Cuidad de México,5574892756,5582131852,edilbertogarcia03@odontologia.unam.mx,proyecto/data/photos/photo_MEGJ030328MDNUUX17.png,Facultad de Odontología,No aplica,No aplica,True,False,False
SAMJ650110MMCVLD72,GRACIANO,SANTIAGO,MOO,Calle 61 Num 50,Iztapalapa,98300,Santa Cruz Meyehualco,Cuidad de México,5557744228,5505522476,gracianomoo65@deporte.unam.mx,proyecto/data/photos/photo_SAMJ650110MMCVLD72.png,No aplica,No aplica,Alberca,False,False,True
MOAJ011027MTRAOW08,J GUADALUPE,MORALES,ARREDONDO,"Cl. LAGO ZURICH, 243 Edif. M-1 ALFA, Sec. SINGAPUR-2, Dpto. 9-D",Miguel Hidalgo,11529,AMPLIACION GRANADA,Cuidad de México,5637058543,5547122006,jarredondo01@fca.unam.mx,proyecto/data/photos/photo_MOAJ011027MTRAOW08.jpg,Facultad de Contaduría y Administración,No aplica,No aplica,True,False,False
AKGJ970105MSUSFQ13,SERGIO,AKE,GARCIA,Calle 310 Num 54,Gustavo A. Madero,74200,Nueva Atzacoalco,Cuidad de México,5505525305,5549273439,sergioake97@derecho.unam.mx,proyecto/data/photos/photo_AKGJ970105MSUSFQ13.jpg,Facultad de Derecho,No aplica,No aplica,True,False,False
NAHJ010815MCHKPT45,RAFAEL ANGEL,NAVARRO,HERNANDEZ,Republica de Costa Rica 78 Acc a,Cuauhtémoc,60200,Centro,Cuidad de México,5569765465,5512441630,rafaelnavarro01@medicina.unam.mx,proyecto/data/photos/photo_NAHJ010815MCHKPT45.png,Facultad de Medicina,No aplica,No aplica,True,False,False
LOMJ040724MJZNVP23,ROSARIO,LOPEZ,MARTINEZ,Av Lomas de Capula Lte 6 Prov,Álvaro Obregón,12700,Golondrinas,Cuidad de México,5572033138,5516859346,rosariolopez04@fca.unam.mx,proyecto/data/photos/photo_LOMJ040724MJZNVP23.png,Facultad de Contaduría y Administración,No aplica,No aplica,True,False,False
VAGJ041027MCWUQA46,DANIEL,VALDEZ,GOMEZ,"Cl. ACAHUATL, 77 Edif. KIKAPU, Dpto. 2",Iztapalapa,99600,CELOALLIOTLI,Cuidad de México,5512550086,5690232293,danielvaldez04@ents.unam.mx,proyecto/data/photos/photo_VAGJ041027MCWUQA46.png,Escuela Nacional de Trabajo Social,No aplica,No aplica,True,False,False
ESTJ010707MCMQEN15,ALBERTO,ESPINOZA,TREJO,Teximulco S/n,Tlalpan,14500,San Miguel Topilejo,Cuidad de México,5689698836,5671885265,albertoespinoza01@fca.unam.mx,proyecto/data/photos/photo_ESTJ010707MCMQEN15.png,Facultad de Contaduría y Administración,No aplica,No aplica,True,False,False
COMJ860716MMDBZK71,HECTOR FRANCISCO,COLORADO,MARTINEZ,C Villa Gral Mitre B Secc F Mz 6 B Lt 17,Iztapalapa,97000,Desarrollo Urbano Quetzalcoatl,Cuidad de México,5522036446,5526763512,hectormartinez86@tienda.unam.mx,proyecto/data/photos/photo_COMJ860716MMDBZK71.jpg,No aplica,No aplica,Tienda UNAM,False,False,True
HEDJ040603MGVFRU03,ROBERTO,HERNANDEZ,DIAZ,"Cto. INTERIOR AV RIO CONSULADO, 730 Dpto. 510",Azcapotzalco,28600,TLATILCO,Cuidad de México,5539713714,5554946654,robertohernandez04@fca.unam.mx,proyecto/data/photos/photo_HEDJ040603MGVFRU03.png,Facultad de Contaduría y Administración,No aplica,No aplica,True,False,False
SEHJ030814MMDIZP45,JOSUE,SERRANO,HERNANDEZ,NARDOS MZ.20 LT.14,Iztapalapa,97800,LOMAS DE SAN LORENZO,Cuidad de México,5572164769,5653190477,josueserrano03@mvz.unam.mx,proyecto/data/photos/photo_SEHJ030814MMDIZP45.png,Facultad de Medicina Veterinaria y Zootecnia,Instituto de Biolgía,No aplica,True,True,False
CORJ980619MGLUIJ20,VICTOR MANUEL,COUTIÏ¿½O,RODRIGUEZ,"Cl. CABO FINISTERRE, 156",Gustavo A. Madero,70800,GABRIEL HERNANDEZ,Cuidad de México,5536896019,5591918518,victorrodriguez98@derecho.unam.mx,proyecto/data/photos/photo_CORJ980619MGLUIJ20.jpg,Facultad de Derecho,Instituto de Ingeniería,No aplica,True,True,False
VEOL020126MJCMAK76,WILLIAM,VELASCO,OLIVOS,PLAN SEXENAL Num. 121 Departamento 6,Xochimilco,16018,LA CEBADA SAN LORENZO TEPEPAN,Cuidad de México,5592883030,5556585768,williamolivos02@derecho.unam.mx,proyecto/data/photos/photo_VEOL020126MJCMAK76.png,Facultad de Derecho,No aplica,No aplica,True,False,False
LONL810930MBRVMK79,LUIS,LOPEZ,NARCISO,Guadalupe Victoria Z 6 Mz 128 Lt 13,Gustavo A. Madero,72000,Cuautepec De Madero Bo Bajo,Cuidad de México,5672189006,5695078565,luisnarciso81@deporte.unam.mx,proyecto/data/photos/photo_LONL810930MBRVMK79.jpg,No aplica,No aplica,Estadio Olímpico,False,False,True
ALTM830120MMUKSA63,JOSE TRINIDAD,ALVAREZ,TRIGUEROS,2 Dse Abril 113 Depto 2 B,Azcapotzalco,20000,Azcapotzalco,Cuidad de México,5684366142,5517019264,josetrigueros83@limnologia.unam.mx,proyecto/data/photos/photo_ALTM830120MMUKSA63.png,No aplica,Instituto de Ciencias del Mar y Limnología,No aplica,False,True,False
MECM821011MCXVZP64,RAUL,MENDOZA,CAMAS,And Zanjon Mz Iii Lt 04,Iztapalapa,91800,U H Ermita Zaragoza,Cuidad de México,5577242459,5502050159,raulcamas82@posgrado.unam.mx,proyecto/data/photos/photo_MECM821011MCXVZP64.png,No aplica,No aplica,Unidad de Posgrado,False,False,True
VAGM860421MNLGVL96,ISMAEL,VARGAS,GARZA,Amores 1415 Depto 132,Benito Juárez,31000,DEL VALLE SUR,Cuidad de México,5557608653,5530080769,ismaelvargas86@dgp.unam.mx,proyecto/data/photos/photo_VAGM860421MNLGVL96.png,No aplica,No aplica,Rectoría,False,False,True
MAAM560104MPPHCV81,DANTE,MARTINEZ,AGUILAR,Andador Malva 40,Gustavo A. Madero,75700,La Pradera,Cuidad de México,5600302922,5573951374,dantemartinez56@ii.unam.mx,proyecto/data/photos/photo_MAAM560104MPPHCV81.jpg,No aplica,Instituto de Ingeniería,No aplica,False,True,False
MARM000704MSMJYL35,GILBERTO,MACHORRO,RAMIREZ,MARIANO ESCOBEDO 193 CON PTA MAGNA NTE A DTO 303,Miguel Hidalgo,11520,GRANADA,Cuidad de México,5522446076,5643350085,gilbertomachorro00@ciencias.unam.mx,proyecto/data/photos/photo_MARM000704MSMJYL35.png,Facultad de Ciencias,No aplica,No aplica,True,False,False
ALCM991128MADVRH31,FERNANDO,ALMAZAN,CRUZ,LAGO ALBERTO 320 EDIFICIO 7A DEPTO  306,Miguel Hidalgo,11520,GRANADA,Cuidad de México,5517001487,5580941309,fernandoalmazan99@enallt.unam.mx,proyecto/data/photos/photo_ALCM991128MADVRH31.jpg,"Escuela Nacional de Lenguas, Lingüística y Traducción",No aplica,No aplica,True,False,False
NIRM860216MOGDEZ20,FERMIN,NINO,RUEDA,Av. 489 135,Gustavo A. Madero,79200,San Juan de Aragon,Cuidad de México,5524898275,5535998640,ferminrueda86@tienda.unam.mx,proyecto/data/photos/photo_NIRM860216MOGDEZ20.jpg,No aplica,No aplica,Tienda UNAM,False,False,True
EUDM980822MQFMDI47,GAMALIEL,EUAN,DIAZ,Tenorios 222 Edif. 23 Depto. 206,Tlalpan,14326,U.h. Infonavit Tenorios,Cuidad de México,5550636108,5656681790,gamalieldiaz98@derecho.unam.mx,proyecto/data/photos/photo_EUDM980822MQFMDI47.png,Facultad de Derecho,No aplica,No aplica,True,False,False
MAFM040425MOBFZO47,VICTOR MANUEL,MADRIGAL,FERRA,"Cl. SANTA ROSA, 36 Edif. TORRE I, Dpto. 824",Coyoacán,49800,EX HACIENDA COAPA,Cuidad de México,5542388975,5618277511,victormadrigal04@derecho.unam.mx,proyecto/data/photos/photo_MAFM040425MOBFZO47.png,Facultad de Derecho,No aplica,No aplica,True,False,False
LOCN800923MNGPIT77,JUAN ANTONIO,LOPEZ,CABELLO,"Cl. LERDO, 360 Edif. A2, Dpto. 715",Cuauhtémoc,69200,SAN SIMON TOLNAHUAC,Cuidad de México,5691545050,5561169808,juanlopez80@deporte.unam.mx,proyecto/data/photos/photo_LOCN800923MNGPIT77.png,No aplica,No aplica,Medicina del Deporte,False,False,True
GAMO020116MTMQVT67,AGRIPINO,GALLEGOS,MANTEROLA,S Marcos 11 Cond 3 Edif Samotracia Depto 402,Magdalena Contreras,10820,Contreras,Cuidad de México,5668274711,5656987747,agripinomanterola02@arquitectura.unam.mx,proyecto/data/photos/photo_GAMO020116MTMQVT67.png,Facultad de Arquitectura,Instituto de Geografía,No aplica,True,True,False
HEGO030212MTVYSB70,OBDULIO,HERNANDEZ,GOMEZ,Prol Sierravista 473 P201,Gustavo A. Madero,73200,La Escalera,Cuidad de México,5597567011,5626846136,obduliohernandez03@odontologia.unam.mx,proyecto/data/photos/photo_HEGO030212MTVYSB70.png,Facultad de Odontología,No aplica,No aplica,True,False,False
BARO030418MCUWLX59,J. GUADALUPE,BALDERRAMA,RANGEL,Presa 17,Magdalena Contreras,10020,Cuauhtemoc,Cuidad de México,5620490434,5660637871,j.rangel03@derecho.unam.mx,proyecto/data/photos/photo_BARO030418MCUWLX59.jpg,Facultad de Derecho,No aplica,No aplica,True,False,False
ROCO030617MTZEGP83,MARCELINO,ROJAS,CARBAJAL,La Turba 595 Cond.9 D Depto.301,Tláhuac,13278,U.h. Villa Centroamericana Ii,Cuidad de México,5570266941,5526859731,marcelinocarbajal03@medicina.unam.mx,proyecto/data/photos/photo_ROCO030617MTZEGP83.png,Facultad de Medicina,No aplica,No aplica,True,False,False
SAGO020118MQIAVY51,JOSE INES,SAENZ,GUZMAN,DAVID SILVA MZ 66 A LT 12 Z 2,Gustavo A. Madero,71400,Colonia La Forestal,Cuidad de México,5594490321,5546758406,joseguzman02@fca.unam.mx,proyecto/data/photos/photo_SAGO020118MQIAVY51.jpg,Facultad de Contaduría y Administración,No aplica,No aplica,True,False,False
HESP780319MCXEHB75,CARLOS OCTAVIO,HERNANDEZ,SALAZAR,CDA HIDALGO L59,Tláhuac,13050,La Habana,Cuidad de México,5586132217,5527189778,carloshernandez78@posgrado.unam.mx,proyecto/data/photos/photo_HESP780319MCXEHB75.png,No aplica,No aplica,Unidad de Posgrado,False,False,True
ENGP021029MTUAVT96,JOSE LUIS,ENCINO,GUERRERO,Andador 5 Tenayuca Casa 120 B Zona 1,Gustavo A. Madero,72800,Jorge Negrete,Cuidad de México,5693805599,5570782282,joseguerrero02@polacas.unam.mx,proyecto/data/photos/photo_ENGP021029MTUAVT96.png,Facultad de Ciencias Políticas y Sociales,No aplica,No aplica,True,False,False
IBVP861101MCKBZS45,VICTOR,IBARRA,VERA,Zinc 29,Venustiano Carranza,15210,Valle Gomez,Cuidad de México,5527529249,5525468550,victorvera86@cepe.unam.mx,proyecto/data/photos/photo_IBVP861101MCKBZS45.png,No aplica,No aplica,CEPE,False,False,True
MOSR800510MCIWTQ19,FIDEL,MORALES,SOLIS,"Cl. BELGICA, 209 Edif. C, Dpto. 304",Benito Juárez,33030,PORTALES NORTE,Cuidad de México,5549650307,5630156538,fidelmorales80@tienda.unam.mx,proyecto/data/photos/photo_MOSR800510MCIWTQ19.png,No aplica,No aplica,Tienda UNAM,False,False,True
AVMR580922MCWLGW44,VLADIMIR,AVILA,MONROY,"Avd. PANAMERICANA, 240 Edif. VISTA AZUL EDIF 18, Dpto. A201",Coyoacán,47000,PEDREGAL DE CARRASCO,Cuidad de México,5563985813,5628583069,vladimirmonroy58@tv.unam.mx,proyecto/data/photos/photo_AVMR580922MCWLGW44.jpg,No aplica,No aplica,TV UNAM,False,False,True
RIGR041114MSDJJL33,ANTONIO,RIVERA,GARZON,Calz de la Virgen 3000 Edif 25 Depto 19,Coyoacán,44200,San Francisco Culhuacan,Cuidad de México,5534091338,5614814565,antoniorivera04@economia.unam.mx,proyecto/data/photos/photo_RIGR041114MSDJJL33.png,Facultad de Economía,No aplica,No aplica,True,False,False
POGR740604MTBQVI94,VICTOR,PORTALES,GONZALEZ,ABRAHAM LINCON MZA 1 A LT 73,Álvaro Obregón,12900,Ampliacion Presidentes,Cuidad de México,5667680006,5531774583,victorportales74@ii.unam.mx,proyecto/data/photos/photo_POGR740604MTBQVI94.jpg,No aplica,Instituto de Ingeniería,No aplica,False,True,False
GUSR790630MSSRES35,VICTOR MANUEL,GUTIERREZ,SORIANO,Bochil Lt 3 313,Tlalpan,14200,Heroes de Padierna,Cuidad de México,5633127625,5511591201,victorsoriano79@deporte.unam.mx,proyecto/data/photos/photo_GUSR790630MSSRES35.jpg,No aplica,No aplica,Medicina del Deporte,False,False,True
GACS040709MZDIOC47,RODOLFO,GARCIA,CEH,Olmo Z 8 Lt 1 a Mz 53,Gustavo A. Madero,71100,Tlalpexco,Cuidad de México,5687818367,5697463868,rodolfoceh04@derecho.unam.mx,proyecto/data/photos/photo_GACS040709MZDIOC47.jpg,Facultad de Derecho,No aplica,No aplica,True,False,False
SAHT030321MCIASG76,MOISES,SANTOS,HERNANDEZ,2 a Cda Vicente Guerrero Z 08 Mz 77 Lt 02,Gustavo A. Madero,71000,Cuautepec Ii,Cuidad de México,5623660102,5656345668,moiseshernandez03@odontologia.unam.mx,proyecto/data/photos/photo_SAHT030321MCIASG76.jpg,Facultad de Odontología,Instituto de Ciencias Nucleares,No aplica,True,True,False
PASU810919MYDSRE01,PASCUAL,PARRADO,SANTILLANO,Tiziano 35 Local C,Benito Juárez,39100,Mixcoac,Cuidad de México,5503977064,5512641054,pascualsantillano81@dgdc.unam.mx,proyecto/data/photos/photo_PASU810919MYDSRE01.png,No aplica,No aplica,Universum,False,False,True
VEFV041107MSUSDA61,JORGE ALBERTO,VEGA,FUENTES,2 CDA PRIMAVERA L11,Iztapalapa,96090,Santiago Acahualtepec,Cuidad de México,5518197366,5554492005,jorgefuentes04@enallt.unam.mx,proyecto/data/photos/photo_VEFV041107MSUSDA61.jpg,"Escuela Nacional de Lenguas, Lingüística y Traducción",No aplica,No aplica,True,False,False
OCPV790628MQELLU36,ORLANDO,OCAMPO,PEREZ,"Cl. BOSQUE DE TABACHINES, 327 Dpto. 202-1",Cuajimalpa,51200,BOSQUES DE LAS LOMAS,Cuidad de México,5595368143,5532276154,orlandoperez79@dgp.unam.mx,proyecto/data/photos/photo_OCPV790628MQELLU36.png,No aplica,No aplica,Rectoría,False,False,True
BOOV040424MCGDZE45,LUIS ANTONIO,BONILLA,OLIVA,Playa Revolcadero 558,Iztacalco,88300,Militar Marte,Cuidad de México,5514765382,5604462558,luisbonilla04@fca.unam.mx,proyecto/data/photos/photo_BOOV040424MCGDZE45.png,Facultad de Contaduría y Administración,Instituto de Biolgía,No aplica,True,True,False
BUVW040208MSALSC88,EDGAR,BURGOS,VENEGAS,Oriente 237 C 30 Depto 8,Iztacalco,85000,Agricola Oriental,Cuidad de México,5603762188,5583261555,edgarburgos04@economia.unam.mx,proyecto/data/photos/photo_BUVW040208MSALSC88.jpg,Facultad de Economía,No aplica,No aplica,True,False,False
CALY010207MAHLEM30,JOSE LUIS,CASTILLO,LARA,"Cl. LOS ANGELES, 81 Dpto. B-304",Iztapalapa,95200,PUEBLO SAN SEBASTIAN TECOLOXTITLA,Cuidad de México,5673309190,5641637638,joselara01@polacas.unam.mx,proyecto/data/photos/photo_CALY010207MAHLEM30.png,Facultad de Ciencias Políticas y Sociales,No aplica,No aplica,True,False,False
DATY570604MCSEZC06,RAUL,DANIEL,TOTO,"Cl. RIO TLALNEPANTLA, 103",Gustavo A. Madero,76300,SAN JOSE DE LA ESCALERA,Cuidad de México,5572250955,5549676919,raultoto57@archivo.unam.mx,proyecto/data/photos/photo_DATY570604MCSEZC06.png,No aplica,No aplica,Archivo General,False,False,True
GAGA980213MCJNAG11,JAIME,GARCIA,GUTIERREZ,Luis Yuren 38,Gustavo A. Madero,70900,Unidad C T M,Cuidad de México,5581240896,5671491630,jaimegutierrez98@derecho.unam.mx,proyecto/data/photos/photo_GAGA980213MCJNAG11.jpg,Facultad de Derecho,No aplica,No aplica,True,False,False
MAMA841119MYVOHL08,JOSE,MARTINEZ,MOLINA,Puerto de Alvarado 96,Gustavo A. Madero,75800,Ampl Casas Aleman,Cuidad de México,5658713757,5504783447,josemartinez84@deporte.unam.mx,proyecto/data/photos/photo_MAMA841119MYVOHL08.jpg,No aplica,No aplica,Estadio Olímpico,False,False,True
LEGA031122MGTKLR46,JUAN PABLO,LEYVA,GOMEZ,Cerro del Gallo 17,Coyoacán,43200,Pedregal de San Francisco,Cuidad de México,5665032985,5648516916,juangomez03@arquitectura.unam.mx,proyecto/data/photos/photo_LEGA031122MGTKLR46.png,Facultad de Arquitectura,No aplica,No aplica,True,False,False
HEMA050106MTMRMZ95,HORACIO,HERNANDEZ,MIRANDA,Pintores 21 Depto D 301,Venustiano Carranza,15270,Morelos,Cuidad de México,5512610660,5558568471,horaciohernandez05@arquitectura.unam.mx,proyecto/data/photos/photo_HEMA050106MTMRMZ95.jpg,Facultad de Arquitectura,No aplica,No aplica,True,False,False
PERA010415MPMCVZ78,JOSE ANGEL,PEÑA,RANGEL,FRESAS MZ. 25 LT. 26,Tlalpan,14275,PARAJE 38,Cuidad de México,5687350518,5603256971,joserangel01@psicologia.unam.mx,proyecto/data/photos/photo_PERA010415MPMCVZ78.jpg,Facultad de Psicología,No aplica,No aplica,True,False,False
VAZA060529MVNOWG45,JAIME,VALADEZ,ZENTENO,"Cl. TENOCHTITLAN, 100 Edif. E-1, Dpto. 204",Venustiano Carranza,15669,ARENAL PUERTO AEREO,Cuidad de México,5551467482,5554056248,jaimevaladez06@odontologia.unam.mx,proyecto/data/photos/photo_VAZA060529MVNOWG45.png,Facultad de Odontología,No aplica,No aplica,True,False,False
JAPA780214MCGFDT32,ADALBERTO,JAUREGUI,PALACIOS,Pe&on 76,Venustiano Carranza,15460,Revolucion,Cuidad de México,5535182100,5538117985,adalbertopalacios78@posgrado.unam.mx,proyecto/data/photos/photo_JAPA780214MCGFDT32.jpg,No aplica,No aplica,Unidad de Posgrado,False,False,True
INRA030413MSCABF18,RAUL,INZUNZA,RAYMUNDO,Escuadron 201 Num 166,Gustavo A. Madero,73300,Santa Maria Ticoman,Cuidad de México,5605376644,5516583322,raulinzunza03@derecho.unam.mx,proyecto/data/photos/photo_INRA030413MSCABF18.png,Facultad de Derecho,Instituto de Fisiología Celular,No aplica,True,True,False
POLA791130MAAFRN58,JOSE LUIS,PORTILLA,LEOS,AV LUIS SPOTA 91 DEPARTAMENTO B102,Benito Juárez,36600,SAN SIMON TICUMAC,Cuidad de México,5643890700,5553628938,joseleos79@tv.unam.mx,proyecto/data/photos/photo_POLA791130MAAFRN58.png,No aplica,No aplica,TV UNAM,False,False,True
ADGA781027MSUTPR33,JOSE RAFAEL,ADRIAN,GOMEZ,PLOMO NUM. 8 TORRE-A DEPTO. 301,Cuauhtémoc,62400,Maza,Cuidad de México,5558615225,5516996249,joseadrian78@muac.unam.mx,proyecto/data/photos/photo_ADGA781027MSUTPR33.png,No aplica,No aplica,Museo Universitario de Arte Contemporáneo,False,False,True
GOAA050611MCVXEQ54,JOSE DE JESUS,GONZALEZ,ALBARRAN,Mar Egeo 358,Miguel Hidalgo,11420,Popotla,Cuidad de México,5625996433,5534114766,josealbarran05@quimica.unam.mx,proyecto/data/photos/photo_GOAA050611MCVXEQ54.png,Facultad de Química,No aplica,No aplica,True,False,False
MOGA031107MTWMQF45,JORGE ARMANDO,MONDRAGON,GOMEZ,CALLE IGUALA L-10,Iztapalapa,96400,Xalpa,Cuidad de México,5588020876,5571113250,jorgegomez03@economia.unam.mx,proyecto/data/photos/photo_MOGA031107MTWMQF45.jpg,Facultad de Economía,No aplica,No aplica,True,False,False
MADB021006MGHQRG88,MANUEL,MANRIQUEZ,DELGADO,RINCONADA SAN MIGUEL MZ 17 LT 18,Iztapalapa,97000,BUENAVISTA,Cuidad de México,5524047697,5500976100,manuelmanriquez02@ingenieria.unam.mx,proyecto/data/photos/photo_MADB021006MGHQRG88.jpg,Facultad de Ingeniería,No aplica,No aplica,True,False,False
IBMB030604MCOQPM23,JESUS,IBARRA,MALDONADO,Lago Gascasonica 149,Miguel Hidalgo,11290,Tacuba,Cuidad de México,5515191927,5535815936,jesusmaldonado03@fca.unam.mx,proyecto/data/photos/photo_IBMB030604MCOQPM23.png,Facultad de Contaduría y Administración,No aplica,No aplica,True,False,False
VAGC060915MNCOUX95,GUSTAVO,VAZQUEZ,GANDARILLA,LUCAS ALAMAN Num. 33 Departamento A-502,Cuauhtémoc,68000,OBRERA,Cuidad de México,5526517857,5626305570,gustavogandarilla06@polacas.unam.mx,proyecto/data/photos/photo_VAGC060915MNCOUX95.png,Facultad de Ciencias Políticas y Sociales,No aplica,No aplica,True,False,False
RORC021019MCRZKI17,JACINTO,ROMERO,RIVERO,Orestes Pereyra Mz-22 Lt-23,Iztapalapa,92300,Fracto. Pop. Alvaro Obregon,Cuidad de México,5535118732,5505473182,jacintorivero02@derecho.unam.mx,proyecto/data/photos/photo_RORC021019MCRZKI17.jpg,Facultad de Derecho,No aplica,No aplica,True,False,False
DOGC650315MCUQJI40,PEDRO,DOMINGUEZ,GOMEZ,Ernesto Elorduy Num. 196 Depto. a 302,Gustavo A. Madero,78700,Vallejo,Cuidad de México,5677376604,5501457950,pedrogomez65@deporte.unam.mx,proyecto/data/photos/photo_DOGC650315MCUQJI40.png,No aplica,No aplica,Medicina del Deporte,False,False,True
MATC990125MCFPJV70,RAUL,MARTINEZ,TORRES,Aldama 5 a,Cuajimalpa,56000,San Mateo Tlaltenango,Cuidad de México,5590525221,5591117746,raultorres99@derecho.unam.mx,proyecto/data/photos/photo_MATC990125MCFPJV70.jpg,Facultad de Derecho,No aplica,No aplica,True,False,False
AYMC990528MPLZHU58,JOSE ALFREDO,AYALA,MARTINEZ,"Cl. SIRACUSA, 240 Edif. 6, Sec. COND I, Dpto. 202",Iztapalapa,98970,CARLOS JONGUITUD BARRIOS,Cuidad de México,5620882103,5525889217,josemartinez99@derecho.unam.mx,proyecto/data/photos/photo_AYMC990528MPLZHU58.jpg,Facultad de Derecho,No aplica,No aplica,True,False,False
LERC580211MTREPH68,ORLANDO,LEIJA,RASCON,Calle 23 Num 8 Bis,Venustiano Carranza,15540,Colonia Santa Cruz Aviacion,Cuidad de México,5567098146,5536006817,orlandorascon58@torre.unam.mx,proyecto/data/photos/photo_LERC580211MTREPH68.png,No aplica,No aplica,Torre II de Humanidades,False,False,True
NUGC061118MSDXWX66,DAMIAN,NUÑEZ,GARCIA,Benito Juarez 101 3,Coyoacán,48700,Los Reyes,Cuidad de México,5537120982,5535047538,damiangarcia06@ciencias.unam.mx,proyecto/data/photos/photo_NUGC061118MSDXWX66.png,Facultad de Ciencias,No aplica,No aplica,True,False,False
